wilayah_id;kode_wilayah;nama;id_level_wilayah;mst_kode_wilayah
5b0cfa0c-c23b-482a-b300-b65b17a416e8;260500;Kab. Kepahiang                ;2;260000
ddd8b160-c3f3-43bb-945c-06703e020f90;260501;Kec. Kepahiang                ;3;260500
b9ac5d76-d5ad-4085-8d9b-2b15a2bee0c2;260502;Kec. Bermani Ilir             ;3;260500
e36854d1-d765-4c3d-bb9d-0beceb1a00f5;260503;Kec. Tebat Karai              ;3;260500
067bdf69-051e-42e6-bcfb-91e80687103f;260504;Kec. Ujan Mas                 ;3;260500
2a0121c1-51e8-4e5c-81e1-7245c3710688;260505;Kec. Muara Kemumu             ;3;260500
02816eac-98a9-4ad3-a198-f2e2d3dfe8c6;260506;Kec. Seberang Musi            ;3;260500
fdc41a78-9fd1-4b39-b09d-aea42f46f778;260507;Kec. Kaba Wetan               ;3;260500
35fc199b-d39d-4e55-936e-0283018323db;260508;Kec. Merigi                   ;3;260500
5d792eb0-a0f9-4012-85b8-a03859d36752;260600;Kab. Lebong                   ;2;260000
e3ad2cba-e372-48fe-bbc5-90326e0fd643;260601;Kec. Lebong Selatan           ;3;260600
e77f221d-e7aa-43c5-93b8-51554a033bdb;260602;Kec. Lebong Utara             ;3;260600
e0af9e09-7492-42da-b31a-6242c64d08b9;260603;Kec. Rimbo Pegadang           ;3;260600
dace65b5-bab6-4f9a-abe2-e1eb2eef051e;260604;Kec. Lebong Tengah            ;3;260600
f2f714e1-93d0-4383-8af7-92f1d4be3ac0;260605;Kec. Lebong Atas              ;3;260600
032067af-d279-417c-932d-fb224ecc3f6d;260607; Topos                        ;3;260600
37fdc16b-d63f-4e50-ac36-3501dfcd0b7c;260608; Bingin Kuning                ;3;260600
80371bae-4403-4d59-a281-3870f02ce776;260609; Lebong Sakti                 ;3;260600
b25c9884-b926-44fa-b39a-90992dd03d4b;260610; Pelabai                      ;3;260600
1d432eed-83b8-4722-9cbc-07ac60c63d13;260611; Amen                         ;3;260600
585db0a2-1c57-4789-9809-197998b82972;260612; Uram Jaya                    ;3;260600
fc4b6cae-8d66-48ec-89c8-381c854892a9;260613; Pinang Belapis               ;3;260600
ccf40a88-03c5-4992-9461-8152b3e70504;260700;Kab. Kaur                     ;2;260000
bf21fa8e-4aeb-46c9-b9a7-0f0dc2fdc6d9;260701;Kec. Kaur Selatan             ;3;260700
c157d52f-fd42-441a-b7d3-51999197e5e6;260702;Kec. Kaur Tengah              ;3;260700
b3153158-04c9-4c49-b358-5495f88de07c;260703;Kec. Kaur Utara               ;3;260700
97aa46bf-4dfe-4a83-afa0-8d70c2d46d9c;260704;Kec. Maje                     ;3;260700
dbd73f96-1aa6-4eda-b89d-2a9188ee34d6;260705;Kec. Nasal                    ;3;260700
ab260697-499b-497c-8de8-0163ea5fb487;260706;Kec. Kinal                    ;3;260700
356de0f5-6937-47fc-8d88-09832f91aaf8;260707;Kec. Tanjung Kemuning         ;3;260700
d71a7480-73b7-4923-8a90-7c7e6cbb99a5;260708;Kec. Muara Tetap              ;3;260700
cc4c1615-9883-4c69-bc2f-493325d2a913;260709;Kec. Luas                     ;3;260700
3bcf1625-bb5d-401d-b897-d4618ed8fab7;260710;Kec. Muara Sahung             ;3;260700
b51ebdca-f5fe-4b96-962d-89dd78a682e3;260711;Kec. Semidang Gumai           ;3;260700
7351f6d0-ad4f-43e9-969c-7a3e08bf13e5;260712;Kec. Kelam Tengah             ;3;260700
737008dd-49e9-47ce-ac6e-13b9a77ea17c;260713;Kec. Padang Guci Hilir        ;3;260700
ae465c5c-b24c-4782-ad9d-af59613fbfbc;260714;Kec. Padang Guci Ulu          ;3;260700
729f34d3-fde7-4fbd-9b14-46afb872c2b8;260715;Kec. Lungkang Kule            ;3;260700
30fac06c-2d54-4efe-ab91-ca5c3dfc84c4;260800;Kab. Seluma                   ;2;260000
b4432b11-93ce-4da2-9a99-55e94631cfea;260801;Kec. Talo                     ;3;260800
aa6d53bd-f68f-45d4-943b-6a5df1177458;260802;Kec. Seluma                   ;3;260800
d73348fc-17ee-4bd4-bd75-c95c3eba3700;260803;Kec. Sukaraja                 ;3;260800
a88549fe-d635-44b6-9415-33da310fbdf7;260804;Kec. Semidang Alas Maras      ;3;260800
6d113c33-6039-4ad5-a344-611fe971418d;260805;Kec. Semidang Alas            ;3;260800
b891dc19-95ae-4208-b549-868470f2a070;260806;Kec. Ilir Talo                ;3;260800
0bfe56d3-de96-455a-8de3-a2feff2015b0;260807;Kec. Talo Kecil               ;3;260800
4296a431-3411-409c-be8d-3e9b512e2a59;260808;Kec. Ulu Talo                 ;3;260800
1ebce25a-99ad-4e6b-93f1-1a792a765ba0;260809;Kec. Seluma Selatan           ;3;260800
798412e6-ad58-4695-8769-b71f76faca6c;260810;Kec. Seluma Barat             ;3;260800
a40127c0-47a4-45ba-a84a-c82eea03187d;260811;Kec. Seluma Timur             ;3;260800
0e7f9d35-d39b-4be7-a977-3215dcc5ea41;260812;Kec. Seluma Utara             ;3;260800
b9ff568f-aa7a-48aa-b322-261e2b1efa0d;260813;Kec. Air Periukan             ;3;260800
2da3bf61-4771-468a-922d-8482e936841c;260814;Kec. Lubuk Sandi              ;3;260800
71012985-efbd-400e-b12d-1a77e0d09ffd;260900;Kab. Bengkulu Tengah          ;2;260000
28ee9ae7-41d8-4558-aa4a-c334bed6f43f;260901;Kec. Talang Empat             ;3;260900
da841e67-e7f5-4e38-a138-050adbc25eb3;260902;Kec. Karang Tinggi            ;3;260900
37a14ee4-06f5-4bdd-b5ad-443f0c7d63de;260903;Kec. Taba Penanjung           ;3;260900
1fd48122-453f-479c-8baf-10034fa1352f;260904;Kec. Pagar Jati               ;3;260900
29739a6c-049c-474e-8747-860418fa156b;260905;Kec. Pondok Kelapa            ;3;260900
34b9d01c-7571-4ab0-926b-d8cad682a519;260906;Kec. Pematang Tiga            ;3;260900
40a7b680-61d7-4db7-a681-d1c362ef6c5b;260907;Kec. Merigi Kelindang         ;3;260900
269083ea-5450-41ff-a7bb-657578bc5410;260908;Kec. Merigi Sakti             ;3;260900
4dee0eed-07da-4bdc-af99-a6c0f747d19d;260909;Kec. Pondok Kubang            ;3;260900
53f17ae2-582e-47ed-9344-62775a3bd5a6;260910;Kec. Bang Haji                ;3;260900
d3849bc7-583b-405d-a803-646b3debc25d;266000;Kota Bengkulu                 ;2;260000
be96af25-2312-44bf-b76f-1402df26ce3c;266001;Kec. Selebar                  ;3;266000
5f5da2f9-cda9-4c7e-bcc1-b08abbb5a103;266002;Kec. Gading Cempaka           ;3;266000
6678c894-c32d-4133-9857-036c5828edf9;266003;Kec. Teluk Segara             ;3;266000
4e2933d8-32f8-498a-8996-3d08fa6b1148;266004;Kec. Muara Bangkahulu         ;3;266000
bb72ff43-1187-4a9a-8ba3-e1e11d48ab56;266005;Kec. Kampung Melayu           ;3;266000
ef777494-3754-4d4a-9756-25d171daf534;266006;Kec. Ratu Agung               ;3;266000
0f6c7d8c-62ee-40a2-9411-97767f58e74f;266007;Kec. Ratu Samban              ;3;266000
d8153922-200d-41ad-ae7d-099011c27c2c;266008;Kec. Sungai  Serut            ;3;266000
9e2eceb2-566c-472c-b88c-7fe3fe694f5e;266009;Kec. Singaran Pati            ;3;266000
87ef9ca9-83c7-44c8-ae26-db418826f05c;270000;Prop. Maluku Utara            ;1;0
25287a99-5ab5-49b6-b9a4-1edeee4e52f6;270200;Kab. Halmahera Tengah         ;2;270000
c530e225-53f5-4b3a-b004-ffd41403d705;270203;Kec. Weda                     ;3;270200
8d0b2c0e-4665-4a57-b161-27fc1ab7c8a3;270204;Kec. Pulau Gebe               ;3;270200
4aa34899-8eb0-4eba-84b7-5918b6ebde2d;270206;Kec. Patani                   ;3;270200
b3cf41fe-b208-4eb4-b45f-f05836f396aa;270207;Kec. Weda Utara               ;3;270200
802b78a6-315e-4417-ae9f-9c2011742b12;270208;Kec. Weda Selatan             ;3;270200
5eb2cd63-51d7-459f-ad6e-6c3164914959;270209;Kec. Patani Utara             ;3;270200
5fe73999-d309-4a1a-9de7-ed7ac18e9813;270210; Weda Tengah                  ;3;270200
903a9c46-990b-427b-940e-47b657dd4a03;270211; Patani Barat                 ;3;270200
4952286c-690e-479f-8647-8175f8054da9;270300;Kab. Halmahera Barat          ;2;270000
2af4ab11-f7f1-4a1b-97d2-28906c58393c;270302;Kec. Sahu                     ;3;270300
3b619c82-4f69-48f0-8d28-b2b0649590fa;270303;Kec. Ibu                      ;3;270300
09b1f5ff-d9b6-43af-8b40-d276875f93a6;270304;Kec. Loloda                   ;3;270300
272fbd78-d572-4cd4-a4f4-5f96348c86db;270305;Kec. Jailolo Selatan          ;3;270300
781a6ed5-b4f0-4c2a-80cd-55f15c2cf547;270306;Kec. Jailolo                  ;3;270300
03e0fae5-4e3f-4d03-a3ce-7141c28cf487;270307;Kec. Sahu Timur               ;3;270300
289a541b-7b63-46cc-9e45-ab138db2750a;270308;Kec. Ibu Selatan              ;3;270300
ac701e26-5141-4b34-85fe-8638905508ad;270309;Kec. Ibu Utara                ;3;270300
2d529d02-298e-43fd-8c5c-40e2324e5c95;270310;Jailolo Timur                 ;3;
09ea6c84-d030-4e78-96fa-f05c47d7896d;270400;Kab. halmahera Utara          ;2;270000
269074ba-fb7c-4629-bf7f-c78d152ca098;270401;Kec. Tobelo                   ;3;270400
ca7ace8d-58be-4400-8ac8-3d85ee209b7f;270402;Kec. Tobelo Selatan           ;3;270400
779d4d26-e864-4a82-be8a-453e545a47f8;270403;Kec. Kao                      ;3;270400
9664c33c-4363-4049-9a2a-55b1cad07b23;270404;Kec. Galela                   ;3;270400
8000ec52-44f4-4079-950d-b4287bf395cd;270408;Kec. Loloda Utara             ;3;270400
6bd58976-d72d-41e1-8c2d-f776033b0433;270409;Kec. Malifut                  ;3;270400
45d76981-f2db-4527-bacf-96128edfded3;270410;Kec. Tobelo Utara             ;3;270400
2dae8780-e6ef-425e-b563-11592deb6d0e;270411;Kec. Tobelo Tengah            ;3;270400
1b9ea268-81f3-4030-9161-c557efb9095b;270412;Kec. Tobelo Timur             ;3;270400
0a5ea2de-7f1a-4fde-ac9d-f13661e8e11a;270413;Kec. Tobelo Barat             ;3;270400
f15ba2fd-2ff1-4d9f-8d8c-e9a2b3e551f9;270414;Kec. Galela Barat             ;3;270400
0f621227-9306-4cbd-9802-d01cabef73a7;270415;Kec. Galela Selatan           ;3;270400
0a80a329-08f0-4d19-8c1b-90d7eaa03974;270416;Kec. Galela Utara             ;3;270400
a510d2a0-01e4-4430-aefd-4e1159f5f5cb;270419;Kec. Loloda Kepulauan         ;3;270400
ef8b5210-69bd-4dfe-9a6b-5a1a2514c6cb;270420;Kec. Kao Utara                ;3;270400
a791625a-3263-4c3f-ad4c-208804479a5a;270421;Kec. Kao Barat                ;3;270400
77c0f5ea-585a-4499-b9e0-ee47301e745e;270422;Kec. Kao Teluk                ;3;270400
dcb86ace-7622-4a12-9a2f-46c276a880c1;270500;Kab. Halmahera Selatan        ;2;270000
18f5fd21-e4e2-4bae-8d2c-6ae0db8eef8a;270502;Kec. Bacan Timur              ;3;270500
607cb02e-5e11-4b91-82ca-1e19204f40e7;270503;Kec. Bacan Barat              ;3;270500
21e14bc3-2a41-478d-8798-2c6b65e09967;270504;Kec. Bacan                    ;3;270500
31699851-f6a9-4676-93ed-6deac9d5d2fe;270505;Kec. Obi                      ;3;270500
8419383d-dae6-4460-98e6-ebb1f4f51c9a;270506;Kec. Gane Barat               ;3;270500
4cdb87cc-d694-482f-b534-b78979525142;270507;Kec. Gane Timur               ;3;270500
582e5a83-e226-4406-ae41-5774d365a96c;270508;Kec. Kayoa                    ;3;270500
f18cb423-abb6-496b-b21e-d2943a02a18d;270509;Kec. Pulau Makian             ;3;270500
0314c0b6-9625-4b78-ba99-3c10c5aec6ec;270510;Kec. Obi Selatan              ;3;270500
a217ca9a-d925-4acc-89dc-07d485876981;270511;Kec. Obi Barat                ;3;270500
31fb675f-1246-4b81-998f-b43e56629efa;270512;Kec. Obi Timur                ;3;270500
44cb4cc1-437e-49a6-ae13-a0bb40fab82d;270513;Kec. Obi Utara                ;3;270500
14f303ed-652c-43e4-8633-c999b5693671;270514;Kec. Mandioli Selatan         ;3;270500
33918d87-5998-4136-bee6-a37046984bba;270515;Kec. Mandioli Utara           ;3;270500
f74432b0-37bf-4603-a39d-0d5aeec6be48;270516;Kec. Bancan Selatan           ;3;270500
67d28541-18b6-4606-835d-1a522c51bd09;270517;Kec. Batang Lomang            ;3;270500
32982c45-fe0e-412e-8b17-3da7ae550048;270518;Kec. Bacan Timur Selatan      ;3;270500
b9a13043-71b5-4bcc-b9dd-bce0e391d277;270519;Kec. Bacan Timur Tengah       ;3;270500
87ab8e51-c5e6-48b7-93ae-5da67b3a172d;270520;Kec. Kasiruta Barat           ;3;270500
f00a6826-7e5d-4533-b6b1-9fade014de69;270521;Kec. Kasiruta Timur           ;3;270500
74735d38-89c1-44b0-91e0-8b98525e96e9;270522;Kec. Bacan Barat Utara        ;3;270500
14d8d787-4e41-46d5-8553-4a298381c92c;270523;Kec. Kayoa Barat              ;3;270500
08400af2-21e3-4056-af9f-d51cfc0a93a4;270524;Kec. Kayoa Selatan            ;3;270500
82b61b22-de2a-4ec9-b4ac-5bc93aa1e30c;270525;Kec. Kayoa Utara              ;3;270500
a2e011b3-6b93-4644-b1e2-90277c68d753;270526;Kec. Makian Barat             ;3;270500
8f1222ef-9a45-429f-821f-c5bd0204e76a;270527;Kec. Gane Selatan             ;3;270500
539066ea-8c40-4a89-8051-80af2b0cd92f;270528;Kec. Gane Utara               ;3;270500
281cc035-ee92-48e7-bebb-4c0a91e60cf8;270529;Kec. Kepulauan Joronga        ;3;270500
a4a9af03-cf88-4501-805a-574216ed7172;270530;Kec. Gane Timur Tengah        ;3;270500
29c4ee86-e6a0-4c50-aa06-4735aeb7b19b;270531;Kec. Gane Timur Selatan       ;3;270500
18e865cf-98de-4034-9619-f5a1161dc22d;270590;Gane Barat Selatan            ;3;
06f92397-3440-446f-b86a-e113ec8421fb;270591;Gane Barat Utara              ;3;
bce92085-5b6f-45dc-825e-9b0ceca9a934;270600;Kab. Halmahera Timur          ;2;270000
ffb6af89-ab77-4354-8ae8-68680d8a3225;270601;Kec. Maba Selatan             ;3;270600
39d72f3b-7dd0-4f61-a12b-8bc8264cb945;270602;Kec. Wasile Selatan           ;3;270600
2e918b4e-d8ce-4cfb-8c55-137ce74f62f9;270603;Kec. Wasile                   ;3;270600
4ac9dd32-0cc7-4610-ab2e-d38340d7cf23;270604;Kec. Maba                     ;3;270600
9fc326c3-6278-40c1-9c31-34bfe30a5258;270605;Kec. Wasile Tengah            ;3;270600
ef3a136b-b4c1-4618-ba1d-ae39b416a4e8;270606;Kec. Wasile Utara             ;3;270600
133a7a17-3da5-443b-88f3-324bcb365d78;270607;Kec. Wasile Timur             ;3;270600
cebaff41-2fe8-4088-93c6-16a746ee58da;270608;Kec. Maba Tengah              ;3;270600
0e31a5b9-f4e6-4b15-83fb-51ce2cf772bc;270609;Kec. Maba Utara               ;3;270600
cc61304f-3b94-41ae-91b9-7dd1741a3543;270610;Kec. Kota Maba                ;3;270600
f45521d2-cad4-4f27-87d5-fa69c52f6308;270700;Kab. Kepulauan Sula           ;2;270000
b2d62843-fd00-43ab-aff3-73457cec6f25;270701;Kec. Sanana                   ;3;270700
eaff3aa2-4b1d-4af3-abdf-1df989fc73a2;270702;Kec. Sula Besi Barat          ;3;270700
27eb4d35-e4db-48a8-9355-e7779be528b9;270703;Kec. Mangoli Timur            ;3;270700
4c8e22cc-42a1-4c27-ac74-696fca0b2166;270704;Kec. Taliabu Barat            ;3;270700
0b098090-d449-4832-a6df-a51a816a64b8;270705;Kec. Taliabu Timur            ;3;270700
00b29887-680a-4b33-9c3d-fb57a85d3358;270706;Kec. Mangoli Barat            ;3;270700
987c2a9b-f15d-4efa-b4a0-b7ef1ee16092;270707;Kec. Sula Besi Tengah         ;3;270700
dd820f18-13d7-4d85-9e62-4fe841b83f6b;270708;Kec. Sula Besi Timur          ;3;270700
1e9e71c6-e5b6-4044-a97e-4ec110db2666;270709;Kec. Mangoli Tengah           ;3;270700
4e67f570-a838-481e-a0c2-c0ba71375287;270710;Kec. Mangoli Utara Timur      ;3;270700
06ae0ae0-9380-44b6-8452-2bbc965a9e37;270711;Kec. Mangoli Utara            ;3;270700
ca8b32c1-4afa-458c-9f14-ebdb4320b635;270712;Kec. Mangoli Selatan          ;3;270700
92d998b0-9762-4746-a7ac-2c65a12d428d;270713;Kec. Taliabu Timur Selatan    ;3;270700
d672e6d1-60e1-4f7d-8105-9385a4b64cce;270714;Kec. Taliabu Utara            ;3;270700
a0b66e5c-46d5-4e98-aaa5-1e36dd9276ab;270715;Kec. Sula Besi Selatan        ;3;270700
5f7a71e4-28f3-40f5-bd65-fdc15e7691a1;270716;Kec. Sanana Utara             ;3;270700
9d2b21d6-b36b-4779-bf0a-894a2ca0a312;270717;Kec. Taliabu Barat Laut       ;3;270700
878bfed7-d122-4c03-9a06-f7cbcb0b78dc;270718;Kec. Lede                     ;3;270700
cd711ec4-5d53-43af-b012-a66d54446bb3;270719;Kec. Taliabu Selatan          ;3;270700
23a2f871-869c-47d4-b287-ee940d040df7;270720;Mangoli Tengah                ;3;
581017ed-9630-4186-95d2-469b501f927f;270721;Taliabu Utara                 ;3;
ac4a5cd3-02b6-40cd-9364-baeff88e614b;270722;Taliabu Timur Selatan         ;3;
2f4469b0-acbd-4d08-b3b4-c3170bde190e;270723;Taliabu -Timur                ;3;
0ae31750-76c2-40c3-87db-76e023b71788;270724;Taliabu Selatan               ;3;
08e2ec22-2c01-4a93-be21-b55584c5b0a5;270725;Taliabu Barat Laut            ;3;
996e7023-eb03-43e8-9cdf-8e8dfc09290f;270726;Taliabu Barat                 ;3;
fa2c32e7-d7a2-4385-bb41-e6570700b511;270727;Lede                          ;3;
23f8f013-1d82-4fa9-b407-74ac6b0574b2;270790;Tabona                        ;3;
8032ba1b-8e99-40bb-a99e-f26e94effe81;270800;Kab. Kepulauan Morotai        ;2;270000
7cd34342-92ba-4327-ab65-cf6e9cc3260e;270801;Kec. Morotai Selatan Barat    ;3;270800
4c2060f4-9499-41d6-9d03-b8dd55ad2412;270802;Kec. Morotai Selatan          ;3;270800
0b74b0e4-2016-4994-b580-41739b49dff5;270803;Kec. Morotai Utara            ;3;270800
209e0b09-ead9-4c60-9150-040cb346fb3c;270804;Kec. Morotai Jaya             ;3;270800
c8ebec5c-d6e9-41e7-a085-774a7bd4a65e;270805;Kec. Morotai Timur            ;3;270800
8eb8dd42-f28c-420e-b163-ccf3e6dbea66;276000;Kota Ternate                  ;2;270000
eb2efa4d-0944-43ec-b218-0c9eabc238a5;276001;Kec. Pulau Ternate            ;3;276000
db5cc7d0-428d-4ba5-8e79-d64a97868449;276002;Kec. Ternate Selatan          ;3;276000
4fbeb1d9-ed79-475b-ab61-6aa1b9fd9339;276003;Kec. Ternate Utara            ;3;276000
6d895a83-f6f8-4df2-a820-3c7a83750bbc;276004;Kec. Moti                     ;3;276000
cc693916-c881-4e56-9003-b137a187fac8;276005;Kec. Pulau Batang Dua         ;3;276000
857e31e6-3347-4dd4-aa99-a5104c573298;276006;Kec. Ternate Tengah           ;3;276000
2259575b-5881-4caa-b26e-ea1aa6b0a7a9;276007;Kec.  Pulau Hiri              ;3;276000
21b6c285-cbde-4b73-9df6-c6ec1ad7ddee;276100;Kota Tidore Kepulauan         ;2;270000
3b64a110-7383-479e-9ec0-7430fd7b4c52;276102;Kec. Tidore Selatan           ;3;276100
7fab3337-3af7-4a50-a990-caf9274c4630;276103;Kec. Tidore Utara             ;3;276100
bf42f086-69c2-4d8f-8fe7-2c648f13164d;276104;Kec. Oba                      ;3;276100
62720e67-b9be-4b2c-946d-2232fee52ab0;276105;Kec. Oba Utara                ;3;276100
b451e881-2310-4011-af0c-987f16f0fad9;276106;Kec. Oba Tengah               ;3;276100
f5b4c1f4-2136-4312-a40a-b33cf5d699af;276107;Kec. Oba Selatan              ;3;276100
5418088b-ba22-496f-a6eb-91700c8ef355;276108;Kec. Tidore                   ;3;276100
b54d00bd-2114-4bc9-b0df-60f583f88d1d;276109;Kec. Tidore Timur             ;3;276100
01fc2b8c-d601-4714-bcfc-d4e43d4da9ab;280000;Prop. Banten                  ;1;0
1edc5d56-a1c5-4fea-8a53-10e30c34b76f;280100;Kab. Pandeglang               ;2;280000
ae25651a-b442-44ca-93c0-f2dea8208adb;280101;Kec. Sumur                    ;3;280100
b8876f83-dcd2-4e2f-ba57-d342a8318eef;280102;Kec. Cimanggu                 ;3;280100
ff0a94e2-d559-4cf4-b461-fe0bf4b38a8e;280103;Kec. Cibaliung                ;3;280100
73ba0b1f-e0b4-44b3-9157-f6f5c0c1216f;280104;Kec. Cikeusik                 ;3;280100
0a3a7e50-b442-49c5-9d35-7804933ddfb0;280105;Kec. Cigeulis                 ;3;280100
5b5780a0-c247-447f-b5bb-2f05fd229963;280106;Kec. Panimbang                ;3;280100
a64b6916-92ad-4549-bd0d-d0d5df9f4ef3;280107;Kec. Munjul                   ;3;280100
43aa020b-ef02-4ee0-be03-3522316cc8ed;280108;Kec. Picung                   ;3;280100
619f350e-5d07-45ba-a267-c4f72d65d9c8;280109;Kec. Bojong                   ;3;280100
2a68d1da-e58c-46ca-ad92-ad0987c249ef;280110;Kec. Saketi                   ;3;280100
e93ca300-db1e-4ce0-b892-56831297a883;280111;Kec. Pagelaran                ;3;280100
fe76eb87-f519-4ca7-9d0e-e115de7bc071;280112;Kec. Labuan                   ;3;280100
0a594119-654c-4b7a-8f61-9d65b963a8ca;280113;Kec. Jiput                    ;3;280100
8a8c83f6-23ea-4ec3-a88a-7c3ce14b79ed;280114;Kec. Menes                    ;3;280100
69fec8c6-ee05-4fbe-9406-30d8924623be;280115;Kec. Mandalawangi             ;3;280100
39bf8d27-4b9a-4783-84b8-137fd427fb98;280116;Kec. Cimanuk                  ;3;280100
20df403f-dd9f-4f47-b212-de3aba412375;280117;Kec. Banjar                   ;3;280100
15ff64cd-593b-45cc-8de2-18c27a4ce90e;280118;Kec. Pandeglang               ;3;280100
e2bb40de-f466-40cf-88b5-6ce560b7dbfd;280119;Kec. Cadasari                 ;3;280100
969fc1f3-9333-46f6-92ba-a4c1f21d027c;280120;Kec. Angsana                  ;3;280100
d156e369-3b07-49e6-9dec-0ff520c36eb3;280121;Kec. Karang Tanjung           ;3;280100
49d012af-982c-4052-8a9b-11ff5448ffff;280122;Kec. Kaduhejo                 ;3;280100
fc57bc0a-75cb-4c22-9f82-42f537cfdbd7;280123;Kec. Cikedal                  ;3;280100
a1fbe4d8-370e-4706-9d7b-b6e3a2b1cd8d;280124;Kec. Cipeucang                ;3;280100
928658bd-0939-407c-baff-fc8323cf433f;280125;Kec. Cisata                   ;3;280100
bbcc0ae1-a11d-4477-b7ef-36c87bff0190;280126;Kec. Patia                    ;3;280100
1fb110a5-dd31-46c6-a96e-075d8a1ec121;280127;Kec. Carita                   ;3;280100
cfaaaf1e-57a3-47f6-acd9-82d976ad8095;280132;Kec. Sukaresmi                ;3;280100
fccc20ce-4532-4aaa-ae5a-254554fc6f6e;280133;Kec. Mekarjaya                ;3;280100
37a79a72-c656-48c4-a772-6c0e85c174b2;280134;Kec. Sindangresmi             ;3;280100
7816ea4c-108a-4c20-a528-cab09e257534;280135;Kec. Pulosari                 ;3;280100
1a2eeebd-1f6c-4dd7-9561-cae0b3ea696e;280136;Kec. Koroncong                ;3;280100
8a47e3df-be4c-4910-b880-9f7f87bc4597;280138;Kec. Cibitung                 ;3;280100
05c7eb6f-ae19-45c7-8682-e01c6d498b49;280139;Kec. Majasari                 ;3;280100
de4d461a-7f48-4d1f-a8c6-7a2927ecd43b;280140;Kec. Sobang                   ;3;280100
a4ccf195-f876-4c8d-9ec0-bf544ad971a1;280200;Kab. Lebak                    ;2;280000
abe5a42f-f30c-42c4-903b-7286bd27d315;280201;Kec. Malingping               ;3;280200
d619c5e3-2bd0-4eb4-919e-48c0cf1bfc33;280202;Kec. Panggarangan             ;3;280200
0450e7ef-e824-475f-96a9-c1addb296448;280203;Kec. Bayah                    ;3;280200
6b89ae33-6401-4cae-875a-b8885238ed06;280204;Kec. Cibeber                  ;3;280200
325d2dee-dc49-4f10-8196-76aa8b7cdf31;280205;Kec. Cijaku                   ;3;280200
21e01c5d-f5e4-4728-882e-fc414528f83d;280206;Kec. Banjarsari               ;3;280200
fb7d7fca-2787-4742-9e39-882518a3fe9c;280207;Kec. Cileles                  ;3;280200
bbd3a157-d8db-4fac-9279-5096486561ff;280208;Kec. Gunung kencana           ;3;280200
d0171bbf-a8c4-4033-aa4e-18004afc6c7c;280209;Kec. Bojongmanik              ;3;280200
aefc2b40-59fa-4982-a212-b9497245a348;280210;Kec. Leuwidamar               ;3;280200
05b1086b-4ffc-41de-8f85-9747cf35e84e;280211;Kec. Muncang                  ;3;280200
514de4fd-7586-43c2-b8ef-6a505ef21e70;280212;Kec. Cipanas                  ;3;280200
33cbaf86-b6a8-4ff7-89d5-1913b29d1697;280213;Kec. Sajira                   ;3;280200
7edad08d-6add-4591-836b-df05aa90db9c;280214;Kec. Cimarga                  ;3;280200
729fe420-8a99-4184-b9ac-d447c8095b04;280215;Kec. Cikulur                  ;3;280200
aa6485d5-f01c-4e6b-a18f-3ee95fc9cc4b;280216;Kec. Warung gunung            ;3;280200
90743dfa-e4c2-4446-aefb-6ee83d9e296a;280217;Kec. Cibadak                  ;3;280200
ac908450-c25b-4b2b-b989-7bac6f273679;280218;Kec. Rangkasbitung            ;3;280200
d7f9b4d4-edd3-4b0a-866c-19e41300c4e7;280219;Kec. Maja                     ;3;280200
7c3022cc-eecb-4c91-b3e7-9a5bb086ef46;280220;Kec. Curug bitung             ;3;280200
c2512aef-7bce-47d0-b58f-3ef8448d4908;280221;Kec. Sobang                   ;3;280200
acc02c9d-9e2f-49cc-b012-0911161df504;280222;Kec. Wanasalam                ;3;280200
e84df804-ba73-4ba3-8543-833778aa9de4;280223;Kec. Cilograng                ;3;280200
cbf15e5f-5053-4998-a711-21d9df4f7780;280224;Kec. Cihara                   ;3;280200
be8fce95-ab8b-4728-ab3a-22cf1f3f0460;280225;Kec. Cigemblong               ;3;280200
62cb7abb-2ba3-4033-9538-e47849f3c7e7;280226;Kec. Cirinten                 ;3;280200
a1dc50ff-4f28-4d2b-a834-c6ba5030e9e5;280227;Kec. Lebakgedong              ;3;280200
f0ad972a-8a57-4da0-99e2-469ed800201b;280228;Kec. Karanganyar              ;3;280200
2df0ca93-87dd-4ec5-ae20-0a32a3463526;280300;Kab. Tangerang                ;2;280000
5e08c3f2-4868-4bbd-950e-0b39c6a55163;280301;Kec. Cisoka                   ;3;280300
061dd5fc-28c9-474b-b7d7-f40ab3894521;280302;Kec. Tiga raksa               ;3;280300
3fea949b-64c9-43a6-b149-6fe293bf26f7;280303;Kec. Cikupa                   ;3;280300
04a4ae8e-bf61-4397-9c35-54007417744f;280304;Kec. Panongan                 ;3;280300
70b1fa50-d46e-4d62-85b2-ad1e1d1aca89;280305;Kec. Curug                    ;3;280300
2c9c32d1-f488-4aaa-bbf1-f5209956261b;280306;Kec. Legok                    ;3;280300
bad74445-551a-44d4-9d8f-21b90d68962b;280307;Kec. Pagedangan               ;3;280300
c6f12fa0-a493-4231-b327-2a7ed09a2c34;280312;Kec. Pasar Kemis              ;3;280300
07da6cde-5f79-40a8-b2ce-f0fee00ccf35;280313;Kec. Balaraja                 ;3;280300
1c449b41-5dff-434c-9091-156e45b0843f;280314;Kec. Kresek                   ;3;280300
2d2a5044-19e1-482d-9dd7-9d7fffbef81f;280315;Kec. Kronjo                   ;3;280300
