"","Kecamatan","Kab.Kota","Provinsi","Kelas.RusakPerc","Lab.RusakPerc","UKS.RusakPerc","Perpus.RusakPerc","Toilet.RusakPerc"
"2134","Kec. Teminabuan ","Sorong Selatan","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2135","Kec. Makbon ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2136","Kec. Beraur ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2137","Kec. Salawati ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2138","Kec. Mayamuk ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2139","Kec. Seget ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2140","Kec. Salawati Selatan ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2141","Kec. Moisegen ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2142","Kec. Mega ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2143","Kec. Warmare ","Manokwari","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2144","Kec. Prafi ","Manokwari","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2145","Kec. Manokwari Timur ","Manokwari","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2146","Kec. Manokwari Selatan ","Manokwari","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2147","Kec. Masni ","Manokwari","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2148","Kec. Sidey ","Manokwari","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2149","Kec. Fak-fak Tengah ","Fak-Fak","0",0,0,0,0,0
"2150","Kec. Ransiki ","Manokwari Selatan","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2151","Kec. Oransbari ","Manokwari Selatan","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2152","Kec. Nenei ","Manokwari Selatan","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2153","Kec. Dataran Isim ","Manokwari Selatan","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2154","Kec. Momi Waren ","Manokwari Selatan","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2155","Kec. Sorong Kepulauan ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2156","Kec. Sorong Manoi ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2157","Kec. Sorong ","Sorong","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2158","Kec. Misool (misool Utara) ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2159","Kec. Kofiau ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2160","Kec. Misool Timur ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2161","Kec. Waigeo Barat ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2162","Kec. Waigeo Utara ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2163","Kec. Waigeo Timur ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2164","Kec. Warwarbomi ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2165","Kec. Kepulauan Sembilan ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2166","Kec. ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2167","Kec. Batanta Utara ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2168","Kec. Salawati Tengah ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2169","Kec. Ayau ","Raja Ampat","Nusa Tenggara Timur (NTT)",0,0,0,0,0
"2170","Kec. Wonomulyo ","Polewali Mandar","Papua",0,0,0,0,0
"2171","Kec. Balanipa ","Polewali Mandar","Papua",0,0,0,0,0
"2172","Kec. Mapili ","Polewali Mandar","Papua",0,0,0,0,0
"2173","Kec. Matakali ","Polewali Mandar","Papua",0,0,0,0,0
"2174","Kec. Matangnga ","Polewali Mandar","Papua",0,0,0,0,0
"2175","Kec. Mambi ","Mamasa","Papua",0,0,0,0,0
"2176","Kec. Tandukalua ","Mamasa","Papua",0,0,0,0,0
"2177","Kec. Aralle ","Mamasa","Papua",0,0,0,0,0
"2178","Kec. Mehalaan ","Mamasa","Papua",0,0,0,0,0
"2179","Kec. Kalumpang ","Mamuju","Papua",0,0,0,0,0
"2180","Kec. Sampaga ","Mamuju","Papua",0,0,0,0,0
"2181","Kec. Bonehau ","Mamuju","Papua",0,0,0,0,0
"2182","Kec. Simboro ","Mamuju","Papua",0,0,0,0,0
"2183","Kec. Sarudu ","Pasangkayu","0",0,0,0,0,0
"2184","Kec. Baras ","Pasangkayu","0",0,0,0,0,0
"2185","Kec. Lariang ","Pasangkayu","0",0,0,0,0,0
"2186","Kec. Sembakung ","Nunukan","Kalimantan Tengah",0,0,0,0,0
"2187","Kec. Sebatik ","Nunukan","Kalimantan Tengah",0,0,0,0,0
"2188","Kec. Krayan Selatan ","Nunukan","Kalimantan Tengah",0,0,0,0,0
"2189","Kec. Sebatik Utara ","Nunukan","Kalimantan Tengah",0,0,0,0,0
"2190","Kec. Sebatik Tengah ","Nunukan","Kalimantan Tengah",0,0,0,0,0
"2191","Kec. Tarakan Timur ","Tarakan","Kalimantan Tengah",0,0,0,0,0
"2192","Kec. Tarakan Barat ","Tarakan","Kalimantan Tengah",0,0,0,0,0
"2193","Kec. Kayan Hulu ","Malinau","Kalimantan Tengah",0,0,0,0,0
"2194","Kec. Kayan Hilir ","Malinau","Kalimantan Tengah",0,0,0,0,0
"2195","Kec. Sungai Boh ","Malinau","Kalimantan Tengah",0,0,0,0,0
"2196","Kec. Malinau Selatan ","Malinau","Kalimantan Tengah",0,0,0,0,0
"2197","Kec. Malinau Barat ","Malinau","Kalimantan Tengah",0,0,0,0,0
"2198","Kec. Kayan Selatan ","Malinau","Kalimantan Tengah",0,0,0,0,0
"2199","Kec. Bahau Hulu ","Malinau","Kalimantan Tengah",0,0,0,0,0
"2200","Kec. Mentarang Hulu ","Malinau","Kalimantan Tengah",0,0,0,0,0
"2201","Kec. Malinau Selatan Hulu ","Malinau","Kalimantan Tengah",0,0,0,0,0
"2202","Kec. Sungai Tubu ","Malinau","Kalimantan Tengah",0,0,0,0,0
"2203","Kec. Sekatak ","Bulungan","Kalimantan Tengah",0,0,0,0,0
"2204","Kec. Pulau Bunyu ","Bulungan","Kalimantan Tengah",0,0,0,0,0
"2205","Kec. Tanjung Palas Barat ","Bulungan","Kalimantan Tengah",0,0,0,0,0
"2206","Kec. Tanjung Palas Tengah ","Bulungan","Kalimantan Tengah",0,0,0,0,0
"2207","Kec. Sesayap ","Tana Tidung","Kalimantan Tengah",0,0,0,0,0
"2208","Kec. Sesayap Hilir ","Tana Tidung","Kalimantan Tengah",0,0,0,0,0
"2209","Kec. Tanah Lia ","Tana Tidung","Kalimantan Tengah",0,0,0,0,0
